182541,"2001 TP51  ","I2541   ",12.60,+0.15,2455298.7970305,  0,  0,  6,  6,"DVB-", 11.950,  1.338,0.113,0.029,0.226,0.059,0.955,0.153,"-","Gra11",""
182625,"2001 UF114 ","I2625   ",12.00,+0.15,2455312.7197970,  0,  0, 14, 15,"DVB-", 15.920,  0.417,0.110,0.020,0.221,0.040,0.725,0.032,"-","Gra11",""
182627,"2001 UC124 ","I2627   ",12.40,+0.15,2455286.8585250,  0,  0,  4,  5,"DVB-", 15.773,  1.446,0.078,0.022,0.156,0.043,0.813,0.110,"-","Gra11",""
182647,"2001 UA170 ","I2647   ",12.40,+0.15,2455292.7473300,  0,  0, 18, 19,"DVB-", 18.111,  0.465,0.059,0.012,0.118,0.023,0.919,0.036,"-","Gra11",""
182666,"2001 UG206 ","I2666   ",13.00,+0.15,2455271.5699555,  0,  0, 14, 14,"DVB-", 13.583,  0.727,0.060,0.010,0.121,0.021,0.804,0.064,"-","Gra11",""
182669,"2001 UZ214 ","I2669   ",13.40,+0.15,2455315.1711190,  0,  0,  8,  8,"DVB-", 10.897,  1.263,0.065,0.025,0.130,0.050,0.853,0.148,"-","Gra11",""
182746,"2001 XV105 ","I2746   ",12.30,+0.15,2455311.5387365,  0,  0, 14, 14,"DVB-", 20.982,  0.384,0.048,0.010,0.096,0.021,0.808,0.023,"-","Gra11",""
184274,"2004 YW24  ","I4274   ",12.60,+0.15,2455305.7110430,  0,  0,  6,  8,"DVB-", 12.490,  0.930,0.103,0.023,0.207,0.046,1.092,0.142,"-","Gra11",""
184284,"2005 BK12  ","I4284   ",13.60,+0.15,2455302.4705425,  0,  0,  7,  7,"DVB-", 11.935,  1.433,0.045,0.013,0.090,0.026,0.993,0.167,"-","Gra11",""
184287,"2005 CW17  ","I4287   ",12.90,+0.15,2455301.7421055,  0,  0,  8,  8,"DVB-", 12.943,  1.190,0.073,0.019,0.146,0.038,0.669,0.094,"-","Gra11",""
184306,"2005 ES203 ","I4306   ",12.60,+0.15,2455306.9683785,  0,  0,  7,  7,"DVB-", 12.813,  0.666,0.098,0.018,0.196,0.036,0.785,0.065,"-","Gra11",""
184829,"2005 UJ    ","I4829   ",13.30,+0.15,2455296.7149280,  0,  0,  8,  8,"DVB-", 12.784,  1.217,0.052,0.014,0.103,0.029,0.888,0.122,"-","Gra11",""
184937,"2005 VA87  ","I4937   ",13.30,+0.15,2455304.7190800,  0,  0,  4,  4,"DVB-", 14.711,  2.171,0.039,0.012,0.078,0.024,1.231,0.249,"-","Gra11",""
184977,"2006 BQ110 ","I4977   ",13.00,+0.15,2455294.8612045,  0,  0, 10, 10,"DVB-", 12.234,  0.606,0.074,0.014,0.149,0.029,0.923,0.070,"-","Gra11",""
184980,"2006 BM213 ","I4980   ",12.20,+0.15,2455278.9811480,  0,  0,  9,  9,"DVB-", 15.696,  0.675,0.095,0.023,0.189,0.045,0.798,0.053,"-","Gra11",""
184983,"2006 CS19  ","I4983   ",13.00,+0.15,2455270.9763705,  0,  0, 10, 10,"DVB-", 10.798,  0.959,0.096,0.026,0.191,0.052,0.773,0.103,"-","Gra11",""
184988,"2006 FF12  ","I4988   ",12.60,+0.15,2455320.6609835,  0,  0, 10, 10,"DVB-", 15.646,  0.749,0.066,0.014,0.132,0.027,1.011,0.073,"-","Gra11",""
185486,"2007 EP75  ","I5486   ",13.00,+0.15,2455315.9634175,  0,  0,  9,  9,"DVB-", 12.322,  1.271,0.073,0.019,0.147,0.037,1.244,0.199,"-","Gra11",""
185490,"2007 GR1   ","I5490   ",13.20,+0.15,2455283.1570040,  0,  0, 13, 13,"DVB-", 16.187,  1.123,0.035,0.010,0.071,0.019,0.748,0.079,"-","Gra11",""
185492,"2007 HA8   ","I5492   ",12.90,+0.15,2455310.4716440,  0,  0, 14, 14,"DVB-", 12.094,  0.972,0.084,0.020,0.167,0.040,0.729,0.085,"-","Gra11",""
185666,"1995 FT9   ","I5666   ",13.20,+0.15,2455327.9380320,  0,  0, 11, 11,"DVB-", 13.909,  0.991,0.048,0.012,0.096,0.024,1.114,0.111,"-","Gra11",""
185906,"2000 SF94  ","I5906   ",12.40,+0.15,2455295.9197025,  0,  0,  9,  9,"DVB-", 16.323,  0.658,0.073,0.016,0.145,0.032,0.858,0.051,"-","Gra11",""
185919,"2000 SM284 ","I5919   ",12.80,+0.15,2455314.2435250,  0,  0,  7,  0,"DV--", 11.260,  1.454,0.106,0.038,0.211,0.076,0.880,0.130,"-","Gra11",""
186128,"2001 TP154 ","I6128   ",12.60,+0.15,2455295.2599630,  0,  0,  9,  9,"DVB-", 14.491,  1.167,0.077,0.023,0.153,0.046,0.877,0.106,"-","Gra11",""
186272,"2001 YZ140 ","I6272   ",12.60,+0.15,2455312.5929690,  0,  0,  9,  9,"DVB-", 10.860,  0.836,0.137,0.035,0.273,0.069,0.892,0.104,"-","Gra11",""
186544,"2002 WT23  ","I6544   ",12.90,+0.15,2455306.2754685,  0,  0,  8,  8,"DVB-", 11.744,  0.660,0.089,0.023,0.177,0.045,0.637,0.057,"-","Gra11",""
187018,"2004 YC25  ","I7018   ",13.70,+0.15,2455299.6909430,  0,  0,  7,  0,"DV--", 10.419,  1.341,0.054,0.021,0.108,0.043,0.880,0.130,"-","Gra11",""
187020,"2005 AZ63  ","I7020   ",13.30,+0.15,2455296.0521340,  0,  0,  5,  0,"DV--", 10.412,  1.057,0.078,0.023,0.156,0.046,0.880,0.130,"-","Gra11",""
187021,"2005 AU66  ","I7021   ",12.80,+0.15,2455302.5356755,  0,  0, 11, 10,"DVB-", 12.807,  0.845,0.082,0.021,0.163,0.043,1.051,0.104,"-","Gra11",""
187436,"2005 WN57  ","I7436   ",12.60,+0.15,2455317.8822120,  0,  0, 13, 13,"DVB-", 16.923,  0.431,0.056,0.011,0.112,0.022,0.842,0.030,"-","Gra11",""
187456,"2005 XK5   ","I7456   ",13.20,+0.15,2455328.4019875,  0,  0,  8,  8,"DVB-", 13.578,  0.540,0.050,0.011,0.101,0.021,0.974,0.066,"-","Gra11",""
187469,"2006 BL53  ","I7469   ",12.70,+0.15,2455317.9487465,  0,  0,  9,  9,"DVB-", 13.757,  0.590,0.078,0.016,0.155,0.031,0.884,0.055,"-","Gra11",""
187472,"2006 BP73  ","I7472   ",13.30,+0.15,2455308.6239660,  0,  0,  7,  7,"DVB-",  9.929,  0.878,0.086,0.018,0.172,0.036,0.962,0.126,"-","Gra11",""
187474,"2006 BM116 ","I7474   ",13.60,+0.15,2455287.8487680,  0,  0,  9,  9,"DVB-", 12.826,  1.010,0.039,0.009,0.078,0.019,0.732,0.083,"-","Gra11",""
187475,"2006 BV119 ","I7475   ",12.50,+0.15,2455315.8984115,  0,  0,  9,  9,"DVB-", 17.885,  0.786,0.055,0.012,0.110,0.025,1.142,0.076,"-","Gra11",""
187479,"2006 DA15  ","I7479   ",12.80,+0.15,2455308.3579550,  0,  0,  9,  9,"DVB-", 13.628,  0.940,0.072,0.018,0.144,0.036,1.064,0.101,"-","Gra11",""
187607,"2006 YB13  ","I7607   ",12.90,+0.15,2455304.5182040,  0,  0, 13, 13,"DVB-", 18.761,  0.386,0.035,0.006,0.069,0.012,0.792,0.026,"-","Gra11",""
187724,"2008 FC38  ","I7724   ",12.90,+0.15,2455296.7156920,  0,  0,  9,  9,"DVB-", 14.833,  0.896,0.056,0.012,0.111,0.024,1.041,0.090,"-","Gra11",""
187755,"1996 HN17  ","I7755   ",13.10,+0.15,2455311.0710880,  0,  0,  7,  7,"DVB-", 12.097,  1.419,0.069,0.022,0.139,0.044,1.002,0.172,"-","Gra11",""
188020,"2001 TH257 ","I8020   ",12.90,+0.15,2455284.4781980,  0,  0,  9,  9,"DVB-", 14.434,  0.972,0.059,0.014,0.117,0.028,0.747,0.077,"-","Gra11",""
188026,"2001 UE79  ","I8026   ",12.50,+0.15,2455306.7664845,  0,  0, 10, 10,"DVB-", 14.020,  0.862,0.090,0.019,0.180,0.038,0.924,0.088,"-","Gra11",""
188053,"2001 VM83  ","I8053   ",12.70,+0.15,2455297.3060310,  0,  0, 10, 10,"DVB-", 14.989,  0.908,0.065,0.013,0.131,0.026,1.142,0.105,"-","Gra11",""
188247,"2002 WS23  ","I8247   ",12.90,+0.15,2455289.9008190,  0,  0,  6,  6,"DVB-", 14.828,  0.944,0.056,0.013,0.111,0.026,0.791,0.072,"-","Gra11",""
188837,"2006 BN194 ","I8837   ",12.70,+0.15,2455311.6659475,  0,  0, 11, 11,"DVB-", 13.081,  0.744,0.086,0.020,0.172,0.040,0.775,0.067,"-","Gra11",""
188845,"2006 DK189 ","I8845   ",13.20,+0.15,2455317.2212000,  0,  0,  7,  7,"DVB-", 11.045,  0.914,0.076,0.019,0.152,0.038,0.717,0.092,"-","Gra11",""
188942,"2007 DD8   ","I8942   ",12.90,+0.15,2455300.9454125,  0,  0, 10, 10,"DVB-", 13.761,  0.677,0.065,0.015,0.129,0.029,0.989,0.074,"-","Gra11",""
188966,"2008 AQ101 ","I8966   ",12.70,+0.15,2455306.9695245,  0,  0,  8,  8,"DVB-", 16.875,  0.896,0.052,0.009,0.103,0.018,1.064,0.081,"-","Gra11",""
188976,"2008 EP68  ","I8976   ",12.30,+0.15,2455328.0720555,  0,  0, 11, 11,"DVB-", 18.009,  0.637,0.065,0.010,0.131,0.020,0.992,0.052,"-","Gra11",""
189215,"2003 YF162 ","I9215   ",13.00,+0.15,2455308.0962755,  0,  0,  5,  0,"DV--", 14.716,  1.814,0.051,0.016,0.103,0.031,0.880,0.130,"-","Gra11",""
189377,"2008 FU78  ","I9377   ",13.10,+0.15,2455268.9260405,  0,  0,  4,  3,"DV--", 12.831,  1.207,0.062,0.017,0.123,0.034,0.880,0.130,"-","Gra11",""
189386,"2008 GX49  ","I9386   ",12.80,+0.15,2455299.1641460,  0,  0, 10, 10,"DVB-", 14.076,  1.038,0.068,0.020,0.135,0.041,0.929,0.103,"-","Gra11",""
189859,"2003 HB17  ","I9859   ",12.70,+0.15,2455216.8218600,  0,  0, 10, 10,"DVB-", 15.784,  0.909,0.059,0.015,0.118,0.031,0.857,0.069,"-","Gra11",""
190005,"2004 KQ17  ","J0005   ",13.10,+0.15,2455227.0094115,  0,  0, 12, 14,"DVB-", 13.948,  0.659,0.052,0.010,0.104,0.021,0.786,0.056,"-","Gra11",""
190229,"2006 OO5   ","J0229   ",12.30,+0.15,2455218.0147925,  0,  0, 11, 11,"DVB-", 18.095,  0.820,0.065,0.012,0.130,0.023,0.880,0.058,"-","Gra11",""
190264,"2007 NE2   ","J0264   ",12.20,+0.15,2455215.6306080,  0,  0, 11, 11,"DVB-", 14.727,  0.729,0.107,0.020,0.215,0.040,0.993,0.076,"-","Gra11",""
190268,"2007 XU3   ","J0268   ",12.40,+0.15,2455229.3251815,  0,  0, 11,  8,"DVB-", 18.473,  0.617,0.057,0.011,0.114,0.022,0.770,0.039,"-","Gra11",""
190294,"1995 QC6   ","J0294   ",12.70,+0.15,2455205.8072060,  0,  0,  8,  8,"DVB-", 12.022,  0.820,0.102,0.023,0.203,0.045,0.777,0.082,"-","Gra11",""
190309,"1997 SX13  ","J0309   ",12.60,+0.15,2455209.4778655,  0,  0,  8,  7,"DVB-", 13.862,  1.217,0.084,0.027,0.168,0.053,1.158,0.149,"-","Gra11",""
190311,"1997 TM2   ","J0311   ",12.80,+0.15,2455205.5736670,  0,  0, 10, 10,"DVB-", 14.485,  0.996,0.064,0.015,0.128,0.030,0.921,0.089,"-","Gra11",""
190351,"1998 XV1   ","J0351   ",13.00,+0.15,2455211.3297495,  0,  0, 11, 11,"DVB-", 10.901,  0.695,0.094,0.020,0.188,0.040,0.660,0.066,"-","Gra11",""
190353,"1998 XK99  ","J0353   ",12.70,+0.15,2455211.4630090,  0,  0, 10, 10,"DVB-", 13.098,  0.898,0.086,0.023,0.171,0.047,1.028,0.102,"-","Gra11",""
190442,"1999 XE225 ","J0442   ",13.00,+0.15,2455215.4324690,  0,  0,  4,  0,"DV--", 10.312,  1.214,0.105,0.029,0.210,0.058,0.880,0.130,"-","Gra11",""
191114,"2002 EB81  ","J1114   ",12.10,+0.15,2455204.1852140,  0,  0,  3,  4,"DV--", 17.638,  1.634,0.083,0.027,0.166,0.054,0.880,0.130,"-","Gra11",""
191115,"2002 ES83  ","J1115   ",12.50,+0.15,2455211.5246410,  0,  0, 10, 10,"DVB-", 20.428,  0.707,0.042,0.011,0.085,0.022,0.803,0.045,"-","Gra11",""
191116,"2002 ES84  ","J1116   ",13.20,+0.15,2455209.4757645,  0,  0,  6,  6,"DVB-", 13.023,  1.049,0.055,0.015,0.109,0.031,0.707,0.083,"-","Gra11",""
191913,"2005 LO25  ","J1913   ",13.40,+0.15,2455214.3731400,  0,  0,  7,  7,"DVB-", 12.122,  1.240,0.052,0.017,0.105,0.035,0.734,0.106,"-","Gra11",""
191915,"2005 MJ19  ","J1915   ",12.10,+0.15,2455206.1649630,  0,  0,  5,  5,"DVB-", 18.783,  0.900,0.072,0.014,0.145,0.028,0.834,0.061,"-","Gra11",""
192217,"2007 PT9   ","J2217   ",12.90,+0.15,2455228.3348735,  0,  0, 12, 12,"DVB-", 14.188,  0.807,0.061,0.016,0.121,0.032,0.817,0.066,"-","Gra11",""
192221,"2007 RQ278 ","J2221   ",12.20,+0.15,2455220.4567195,  0,  0, 16, 16,"DVB-", 21.404,  0.707,0.051,0.011,0.102,0.022,0.948,0.047,"-","Gra11",""
192222,"2007 RZ281 ","J2222   ",11.70,+0.15,2455246.8614520,  0,  0, 13, 13,"DVB-", 19.361,  1.005,0.098,0.018,0.197,0.037,1.150,0.082,"-","Gra11",""
192224,"2007 VO6   ","J2224   ",12.80,+0.15,2455205.3060015,  0,  0,  9,  8,"DVB-", 10.675,  1.110,0.118,0.032,0.235,0.065,0.659,0.111,"-","Gra11",""
192343,"1995 SU14  ","J2343   ",12.90,+0.15,2455238.9878365,  0,  0,  6,  6,"DVB-", 11.783,  1.677,0.088,0.032,0.176,0.063,0.953,0.200,"-","Gra11",""
192389,"1996 RT29  ","J2389   ",12.20,+0.15,2455214.1105680,  0,  0, 12, 12,"DVB-", 16.068,  0.819,0.090,0.020,0.180,0.040,0.814,0.068,"-","Gra11",""
192442,"1997 WJ3   ","J2442   ",12.50,+0.15,2455210.2053500,  0,  0, 11, 11,"DVB-", 15.127,  0.883,0.077,0.019,0.154,0.039,0.911,0.077,"-","Gra11",""
192929,"2000 AT44  ","J2929   ",12.30,+0.15,2455216.1588080,  0,  0,  8,  8,"DVB-", 13.339,  0.482,0.119,0.013,0.239,0.020,0.768,0.051,"-","Gr12b",""
192938,"2000 AJ185 ","J2938   ",12.50,+0.15,2455227.1412060,  0,  0, 11, 11,"DVB-", 15.232,  0.489,0.076,0.017,0.152,0.033,0.742,0.036,"-","Gra11",""
192964,"2000 CF127 ","J2964   ",12.30,+0.15,2455237.9333505,  0,  0, 12, 11,"DVB-", 14.539,  0.546,0.100,0.020,0.201,0.040,0.773,0.042,"-","Gra11",""
192966,"2000 CS140 ","J2966   ",12.50,+0.15,2455224.5645195,  0,  0, 10,  9,"DVB-", 11.726,  1.183,0.128,0.038,0.257,0.076,0.823,0.130,"-","Gra11",""
193641,"2001 DH16  ","J3641   ",12.30,+0.15,2455228.7314680,  0,  0, 12, 12,"DVB-", 13.387,  0.906,0.119,0.029,0.237,0.059,0.772,0.079,"-","Gra11",""
195153,"2002 CG213 ","J5153   ",12.60,+0.15,2455221.7200405,  0,  0,  8,  8,"DVB-", 14.041,  0.962,0.082,0.023,0.163,0.045,0.855,0.093,"-","Gra11",""
195188,"2002 CS273 ","J5188   ",13.20,+0.15,2455215.3008650,  0,  0, 10, 10,"DVB-", 13.121,  0.843,0.054,0.013,0.108,0.027,0.834,0.080,"-","Gra11",""
195218,"2002 DX12  ","J5218   ",12.50,+0.15,2455209.8752890,  0,  0,  9, 11,"DVB-", 11.843,  0.884,0.126,0.024,0.252,0.049,0.808,0.093,"-","Gra11",""
195273,"2002 EW63  ","J5273   ",13.00,+0.15,2455209.8733790,  0,  0,  7,  8,"DVB-", 14.374,  1.199,0.054,0.014,0.108,0.028,1.090,0.131,"-","Gra11",""
195284,"2002 EC76  ","J5284   ",13.50,+0.15,2455218.4741920,  0,  0,  5,  0,"DV--", 12.949,  1.673,0.042,0.016,0.084,0.031,0.880,0.130,"-","Gra11",""
195287,"2002 EV79  ","J5287   ",13.00,+0.15,2455234.1563780,  0,  0,  5,  0,"DV--", 12.908,  1.520,0.067,0.018,0.134,0.035,0.880,0.130,"-","Gra11",""
195308,"2002 EK106 ","J5308   ",12.30,+0.15,2455217.2845450,  0,  0,  8,  8,"DVB-", 12.355,  0.984,0.139,0.030,0.278,0.060,0.788,0.095,"-","Gra11",""
195309,"2002 EY106 ","J5309   ",12.30,+0.15,2455224.9585035,  0,  0, 10, 10,"DVB-", 15.178,  1.098,0.092,0.023,0.184,0.045,0.911,0.097,"-","Gra11",""
195312,"2002 EW109 ","J5312   ",12.80,+0.15,2455223.5034105,  0,  0,  8,  8,"DVB-", 11.304,  0.925,0.105,0.027,0.210,0.053,0.694,0.080,"-","Gra11",""
195318,"2002 EE116 ","J5318   ",12.60,+0.15,2455210.9341725,  0,  0, 10, 10,"DVB-", 13.950,  0.841,0.083,0.013,0.166,0.027,0.850,0.075,"-","Gra11",""
195324,"2002 EO123 ","J5324   ",13.00,+0.15,2455216.4918625,  0,  0,  9,  9,"DVB-", 11.439,  0.986,0.085,0.020,0.170,0.041,1.026,0.135,"-","Gra11",""
195412,"2002 GF39  ","J5412   ",12.30,+0.15,2455214.2422360,  0,  0, 11, 11,"DVB-", 19.051,  0.439,0.059,0.012,0.117,0.024,0.705,0.027,"-","Gra11",""
195415,"2002 GJ40  ","J5415   ",12.40,+0.15,2455221.9167780,  0,  0,  6,  6,"DVB-", 16.546,  1.146,0.071,0.020,0.141,0.039,0.987,0.095,"-","Gra11",""
195467,"2002 GT114 ","J5467   ",12.00,+0.15,2455232.7026875,  0,  0, 10, 10,"DVB-", 15.327,  1.118,0.119,0.028,0.238,0.055,1.148,0.127,"-","Gra11",""
195490,"2002 GO150 ","J5490   ",12.80,+0.15,2455226.5487015,  0,  0, 11, 11,"DVB-", 11.170,  0.804,0.107,0.022,0.215,0.044,0.783,0.088,"-","Gra11",""
195495,"2002 GY162 ","J5495   ",12.80,+0.15,2455238.3247240,  0,  0, 11, 12,"DVB-", 11.422,  0.647,0.103,0.021,0.205,0.043,0.851,0.081,"-","Gra11",""
195505,"2002 GT179 ","J5505   ",13.20,+0.15,2455241.3031595,  0,  0, 11, 11,"DVB-", 10.907,  0.786,0.078,0.018,0.156,0.036,0.720,0.077,"-","Gra11",""
196408,"2003 GW47  ","J6408   ",12.10,+0.15,2455218.4095415,  0,  0,  9,  9,"DVB-", 15.010,  1.034,0.113,0.024,0.227,0.049,0.938,0.097,"-","Gra11",""
196440,"2003 HQ35  ","J6440   ",12.60,+0.15,2455215.2352220,  0,  0,  7,  7,"DVB-", 13.087,  1.236,0.094,0.028,0.188,0.056,0.900,0.121,"-","Gra11",""
196488,"2003 KM12  ","J6488   ",12.80,+0.15,2455235.5456360,  0,  0,  9,  9,"DVB-", 13.330,  1.057,0.075,0.019,0.151,0.037,0.877,0.100,"-","Gra11",""
197586,"2004 HQ11  ","J7586   ",12.30,+0.15,2455205.8042770,  0,  0,  4,  4,"DVB-", 15.607,  2.030,0.087,0.034,0.174,0.068,1.195,0.232,"-","Gra11",""
197593,"2004 HA43  ","J7593   ",12.20,+0.15,2455206.8648795,  0,  0,  5,  5,"DVB-", 18.252,  0.976,0.070,0.016,0.140,0.032,0.825,0.072,"-","Gra11",""
197619,"2004 JC37  ","J7619   ",12.10,+0.15,2455215.6325180,  0,  0,  7,  7,"DVB-", 19.358,  1.263,0.068,0.017,0.136,0.035,1.065,0.097,"-","Gra11",""
197620,"2004 JL39  ","J7620   ",12.60,+0.15,2455229.7229225,  0,  0, 13, 13,"DVB-", 18.341,  0.715,0.048,0.008,0.096,0.017,0.717,0.043,"-","Gra11",""
197630,"2004 KJ4   ","J7630   ",12.60,+0.15,2455209.2120465,  0,  0,  8,  8,"DVB-", 10.396,  1.095,0.149,0.043,0.298,0.085,0.721,0.116,"-","Gra11",""
199791,"2006 MN9   ","J9791   ",12.50,+0.15,2455235.3498540,  0,  0,  9,  9,"DVB-", 14.723,  1.427,0.081,0.024,0.163,0.049,1.048,0.145,"-","Gra11",""
199792,"2006 PJ1   ","J9792   ",13.00,+0.15,2455227.0156505,  0,  0, 14, 14,"DVB-", 15.709,  0.916,0.045,0.008,0.090,0.016,1.086,0.094,"-","Gra11",""
199793,"2006 PK14  ","J9793   ",12.60,+0.15,2455241.9006935,  0,  0, 10, 10,"DVB-", 14.952,  1.093,0.072,0.019,0.144,0.037,1.015,0.107,"-","Gra11",""
199796,"2006 UN217 ","J9796   ",12.80,+0.15,2455247.5236090,  0,  0, 12, 11,"DVB-", 10.998,  0.897,0.111,0.026,0.222,0.053,0.920,0.114,"-","Gra11",""
200022,"2007 OW5   ","K0022   ",12.40,+0.15,2455227.3429095,  0,  0,  6,  6,"DVB-", 17.014,  0.929,0.067,0.016,0.134,0.032,0.862,0.070,"-","Gra11",""
200023,"2007 OU6   ","K0023   ",12.10,+0.15,2455243.9475250,  0,  0, 14, 14,"DVB-", 16.474,  0.763,0.094,0.023,0.188,0.046,0.906,0.067,"-","Gra11",""
200024,"2007 OO7   ","K0024   ",12.70,+0.15,2455224.4967755,  0,  0,  9,  9,"DVB-", 13.808,  0.886,0.077,0.016,0.154,0.033,0.941,0.087,"-","Gra11",""
200028,"2007 PW28  ","K0028   ",12.30,+0.15,2455223.1741145,  0,  0,  9,  9,"DVB-", 17.308,  1.016,0.071,0.017,0.142,0.034,1.065,0.094,"-","Gra11",""
200029,"2007 PH37  ","K0029   ",11.70,+0.15,2455224.3027125,  0,  0, 11, 11,"DVB-", 20.820,  0.533,0.085,0.014,0.170,0.028,0.970,0.039,"-","Gra11",""
200032,"2007 PU43  ","K0032   ",12.80,+0.15,2455235.8789430,  0,  0, 11, 11,"DVB-", 17.945,  0.582,0.042,0.007,0.083,0.013,0.775,0.038,"-","Gra11",""
200035,"2007 RZ71  ","K0035   ",13.00,+0.15,2455243.5511850,  0,  0, 11, 11,"DVB-", 12.613,  1.156,0.070,0.018,0.140,0.037,1.044,0.140,"-","Gra11",""
200037,"2007 RW105 ","K0037   ",12.90,+0.15,2455265.9839635,  0,  0,  9, 10,"DVB-", 12.307,  0.920,0.081,0.019,0.161,0.037,0.881,0.104,"-","Gra11",""
200042,"2007 TE32  ","K0042   ",13.20,+0.15,2455237.2671820,  0,  0, 11, 11,"DVB-", 11.365,  0.923,0.072,0.019,0.144,0.037,0.860,0.105,"-","Gra11",""
200046,"2007 TP371 ","K0046   ",12.40,+0.15,2455238.1943935,  0,  0, 12, 12,"DVB-", 17.317,  0.835,0.065,0.012,0.129,0.025,0.952,0.065,"-","Gra11",""
200069,"-          ","K0069   ",12.50,+0.15,2455227.0129765,  0,  0, 10, 10,"DVB-", 11.854,  0.894,0.126,0.024,0.251,0.048,0.863,0.098,"-","Gra11",""
201040,"2002 EX7   ","K1040   ",12.70,+0.15,2455215.9630890,  0,  0, 10, 10,"DVB-", 16.884,  0.522,0.052,0.009,0.103,0.019,0.723,0.033,"-","Gra11",""
202752,"2007 PX30  ","K2752   ",11.70,+0.15,2455209.9435420,  0,  0, 11, 11,"DVB-", 21.469,  0.457,0.080,0.017,0.160,0.034,0.841,0.028,"-","Gra11",""
202756,"2007 QL11  ","K2756   ",13.50,+0.15,2455233.0636910,  0,  0,  6,  0,"DV--", 12.247,  1.527,0.047,0.016,0.094,0.032,0.880,0.130,"-","Gra11",""
202783,"2007 YK2   ","K2783   ",12.00,+0.15,2455240.0490080,  0,  0, 11, 11,"DVB-", 21.531,  0.636,0.060,0.014,0.121,0.027,0.769,0.035,"-","Gra11",""
202797,"2008 QR30  ","K2797   ",12.70,+0.15,2455205.5741765,  0,  0,  7,  7,"DVB-", 13.098,  0.926,0.086,0.016,0.171,0.032,0.965,0.106,"-","Gra11",""
202824,"2008 SX107 ","K2824   ",12.70,+0.15,2455233.7937830,  0,  0,  6,  6,"DVB-", 11.759,  1.166,0.106,0.029,0.212,0.059,1.002,0.154,"-","Gra11",""
202854,"2008 TJ99  ","K2854   ",13.50,+0.15,2455230.8494195,  0,  0, 11, 11,"DVB-", 13.515,  1.320,0.038,0.012,0.077,0.025,1.029,0.145,"-","Gra11",""
202855,"2008 TX109 ","K2855   ",12.50,+0.15,2455235.8107535,  0,  0, 11, 11,"DVB-", 19.197,  0.827,0.048,0.010,0.096,0.020,1.065,0.064,"-","Gra11",""
203865,"2002 WV27  ","K3865   ",13.50,+0.15,2455306.4056080,  0,  0,  6,  0,"DV--", 11.393,  1.436,0.054,0.017,0.108,0.034,0.880,0.130,"-","Gra11",""
204619,"2005 LB37  ","K4619   ",12.90,+0.15,2455232.7016690,  0,  0, 11, 11,"DVB-", 14.586,  0.688,0.057,0.012,0.115,0.023,0.832,0.058,"-","Gra11",""
204911,"2008 QE5   ","K4911   ",12.80,+0.15,2455220.2606185,  0,  0, 16, 15,"DVB-", 13.834,  0.849,0.070,0.017,0.140,0.034,0.794,0.070,"-","Gra11",""
205380,"2001 BT31  ","K5380   ",12.10,+0.15,2455210.4087100,  0,  0, 12, 11,"DVB-", 14.433,  0.584,0.123,0.026,0.245,0.052,0.959,0.063,"-","Gra11",""
207749,"2007 RC286 ","K7749   ",11.90,+0.15,2455227.3420185,  0,  0, 12, 12,"DVB-", 20.892,  0.635,0.070,0.014,0.141,0.028,0.840,0.040,"-","Gra11",""
210237,"2007 RQ154 ","L0237   ",12.70,+0.15,2455237.0684710,  0,  0, 14, 14,"DVB-", 16.698,  0.713,0.053,0.010,0.105,0.020,0.885,0.055,"-","Gra11",""
212694,"2007 PT11  ","L2694   ",12.90,+0.15,2455222.2495765,  0,  0, 11, 10,"DVB-", 13.575,  0.847,0.066,0.014,0.133,0.027,0.930,0.084,"-","Gra11",""
213180,"2000 SD173 ","L3180   ",12.40,+0.15,2455276.6667820,  0,  0,  4,  5,"DVB-", 17.277,  0.790,0.065,0.014,0.130,0.029,0.977,0.071,"-","Gra11",""
213351,"2001 SC333 ","L3351   ",13.80,+0.15,2455274.0859610,  0,  0, 12, 10,"DVB-", 10.413,  0.692,0.049,0.014,0.098,0.029,0.677,0.068,"-","Gra11",""
213360,"2001 TO108 ","L3360   ",12.60,+0.15,2455276.0039890,  0,  0, 10, 10,"DVB-", 13.723,  0.807,0.086,0.019,0.171,0.038,0.839,0.076,"-","Gra11",""
214508,"2006 AF84  ","L4508   ",12.40,+0.15,2455257.4823860,  0,  0, 10, 10,"DVB-", 17.174,  0.730,0.066,0.013,0.131,0.026,0.836,0.056,"-","Gra11",""
214511,"2006 BA213 ","L4511   ",12.80,+0.15,2455288.1112760,  0,  0,  7,  7,"DVB-", 14.093,  1.155,0.067,0.017,0.135,0.034,0.783,0.097,"-","Gra11",""
215110,"1997 NO5   ","L5110   ",12.70,+0.15,2455282.2931440,  0,  0,  5,  6,"DVB-", 15.723,  1.232,0.059,0.011,0.119,0.022,0.947,0.108,"-","Gra11",""
215243,"2001 DG97  ","L5243   ",12.70,+0.15,2455213.1145260,  0,  0, 10, 10,"DVB-", 15.378,  0.860,0.062,0.013,0.124,0.026,1.013,0.084,"-","Gra11",""
215331,"2001 UW61  ","L5331   ",13.10,+0.15,2455290.0983200,  0,  0,  7,  6,"DVB-", 10.704,  1.067,0.089,0.028,0.177,0.056,0.757,0.119,"-","Gra11",""
